timestamp,active_connections,reconnect_rate
1781209278,0.0,0.0
1781209283,0.0,0.0
1781209288,0.0,0.0
1781209293,0.0,0.0
1781209298,0.0,0.0
1781209303,49.0,56.4906
1781209308,49.0,72.8762
1781209313,49.0,89.25526666666667
1781209318,180.0,200.6344
1781209323,180.0,244.42333333333332
1781209328,180.0,262.0
1781209333,312.0,264.0
1781209338,312.0,264.0
1781209343,312.0,264.0
1781209348,443.0,262.0
1781209353,443.0,262.0
1781209358,443.0,262.0
1781209363,579.0,226.0
1781209368,579.0,226.0
1781209373,579.0,226.0
1781209378,692.0,220.25566666666668
1781209383,720.0,226.0
1781209388,720.0,226.0
1781209393,781.0,122.0
1781209398,795.0,150.0
1781209403,800.0,150.0
1781209408,800.0,28.0
1781209413,800.0,0.0
1781209418,800.0,0.0
1781209423,800.0,0.0
1781209428,800.0,0.0
1781209433,800.0,0.0
1781209438,800.0,0.0
1781209443,800.0,0.0
1781209448,800.0,0.0
1781209453,800.0,0.0
1781209458,800.0,0.0
1781209463,800.0,0.0
1781209468,800.0,0.0
1781209473,800.0,0.0
1781209478,800.0,0.0
1781209483,800.0,0.0
1781209488,800.0,0.0
1781209493,800.0,0.0
1781209498,800.0,0.0
1781209503,800.0,0.0
1781209508,800.0,0.0
1781209513,800.0,0.0
1781209518,800.0,0.0
1781209524,800.0,0.0
1781209529,800.0,0.0
1781209534,800.0,0.0
