timestamp,active_connections,reconnect_rate
1781206201,0,0
1781206206,0,0
1781206211,0,0
1781206216,0,0
1781206221,0,0
1781206226,37,41.739666666666665
1781206231,37,54.107533333333336
1781206236,37,66.47786666666667
1781206241,174,197.90466666666666
1781206246,174,243.69920000000002
1781206251,174,274
1781206256,311,274
1781206261,311,274
1781206266,311,274
1781206271,443,264
1781206276,443,264
1781206281,454,264
1781206286,562,216
1781206291,562,216
1781206296,608,279.1548
1781206301,696,226.53413333333333
1781206306,696,240
1781206311,735,226
1781206316,793,188.0362
1781206321,793,194
1781206326,800,116
1781206331,800,0
1781206336,800,0
1781206341,800,0
1781206346,800,0
1781206351,800,0
1781206356,800,0
1781206361,800,0
1781206366,800,0
1781206371,800,0
1781206376,800,0
1781206382,800,0
1781206387,800,0
1781206392,800,0
1781206397,800,0
