timestamp,active_connections,reconnect_rate
1781213543,0.0,0.0
1781213548,0.0,0.0
1781213553,0.0,0.0
1781213558,0.0,0.0
1781213563,3.0,3.2852
1781213568,18.0,23.8452
1781213573,18.0,29.862
1781213578,91.0,112.74
1781213583,147.0,195.7374
1781213588,147.0,238.8578
1781213593,225.0,268.0
1781213598,286.0,278.0
1781213603,286.0,278.0
1781213608,339.0,228.00000000000003
1781213613,418.0,264.0
1781213618,418.0,264.0
1781213623,496.0,282.0
1781213628,549.0,230.0
1781213633,549.0,230.0
1781213638,620.0,227.20933333333332
1781213643,670.0,234.917
1781213648,702.0,242.0
1781213653,759.0,214.0
1781213658,789.0,160.0
1781213663,800.0,170.0
1781213668,800.0,56.0
1781213673,800.0,10.0
1781213678,800.0,0.0
1781213683,800.0,0.0
1781213688,800.0,0.0
1781213693,800.0,0.0
1781213698,800.0,0.0
1781213703,800.0,0.0
1781213708,800.0,0.0
1781213713,800.0,0.0
1781213718,800.0,0.0
1781213723,800.0,0.0
1781213728,800.0,0.0
1781213733,800.0,0.0
1781213738,800.0,0.0
1781213743,800.0,0.0
1781213748,800.0,0.0
1781213753,800.0,0.0
1781213758,800.0,0.0
1781213763,800.0,0.0
1781213768,800.0,0.0
1781213773,800.0,0.0
1781213778,800.0,0.0
1781213783,800.0,0.0
1781213789,800.0,0.0
1781213794,800.0,0.0
1781213799,800.0,0.0
1781213804,800.0,0.0
1781213809,800.0,0.0
1781213814,800.0,0.0
1781213819,800.0,0.0
1781213824,800.0,0.0
1781213829,800.0,0.0
1781213834,800.0,0.0
1781213839,800.0,0.0
1781213844,800.0,0.0
1781213849,800.0,0.0
1781213854,800.0,0.0
1781213859,800.0,0.0
1781213864,800.0,0.0
1781213869,800.0,0.0
1781213874,800.0,0.0
1781213879,800.0,0.0
1781213884,800.0,0.0
1781213889,800.0,0.0
1781213894,800.0,0.0
1781213899,800.0,0.0
1781213904,800.0,0.0
1781213909,800.0,0.0
1781213914,800.0,0.0
1781213919,800.0,0.0
1781213924,800.0,0.0
1781213929,800.0,0.0
1781213934,800.0,0.0
1781213939,800.0,0.0
1781213944,800.0,0.0
1781213949,800.0,0.0
1781213954,800.0,0.0
1781213959,800.0,0.0
1781213964,800.0,0.0
1781213969,800.0,0.0
1781213974,800.0,0.0
1781213979,800.0,0.0
1781213984,800.0,0.0
1781213989,800.0,0.0
1781213994,800.0,0.0
1781213999,800.0,0.0
1781214004,800.0,0.0
1781214009,800.0,0.0
1781214014,800.0,0.0
1781214019,800.0,0.0
1781214024,800.0,0.0
1781214029,800.0,0.0
1781214034,794.0,0.0
1781214039,794.0,0.0
1781214044,794.0,0.0
1781214049,787.0,0.0
1781214054,787.0,0.0
