timestamp,active_connections,reconnect_rate
1781208870,0,0
1781208875,0,0
1781208880,0,0
1781208885,0,0
1781208890,0,0
1781208895,0,0
1781208900,55,57.48233333333333
1781208905,115,146.23066666666665
1781208910,115,184.67133333333334
1781208915,185,238.84066666666666
1781208920,254,278
1781208925,254,278
1781208930,312,254
1781208935,386,264
1781208940,386,264
1781208945,442,260
1781208950,496,220
1781208955,496,220
1781208960,588,180
1781208965,662,152
1781208970,662,152
1781208975,714,184
1781208980,787,202
1781208985,787,202
1781208990,800,124
1781208995,800,26
1781209000,800,26
1781209005,800,0
1781209010,800,0
1781209015,800,0
1781209020,800,0
1781209025,800,0
1781209030,800,0
1781209035,800,0
1781209040,800,0
1781209045,800,0
1781209050,800,0
1781209055,800,0
1781209061,800,0
1781209066,800,0
1781209071,800,0
1781209076,800,0
1781209081,800,0
1781209086,800,0
1781209091,800,0
1781209096,800,0
1781209101,800,0
1781209106,800,0
1781209111,800,0
1781209116,800,0
1781209121,800,0
1781209126,800,0
